Venue,Venue ID,Venue Latitude,Venue Longitude,Venue Category
Bar Parthenope,521ccb5111d235e735d0e662,40.83055175857799,14.244860118059055,Café
SugarQueen,523252f7498e70add64561f7,40.834001313952854,14.238296861738391,Cupcake Shop
Vanilla Cafè,4d2b82fd6e27a143d9523824,40.83075425840355,14.244531814557769,Café
Marshall sushi,50807634e4b0be59d489d0cb,40.833302243057254,14.238404732904522,Japanese Restaurant
Antichi Sapori,4fad1e1fe4b054e6d97aefe0,40.83343141988527,14.250000854637339,Italian Restaurant
Ristorante da Ettore,4cdb211dfc9737041dfbcc05,40.832775676031844,14.249262285501088,Pizza Place
Borgo Antico,4d78dd77ece5a1cda8e09ba4,40.8316381332974,14.248690309766,Italian Restaurant
Grand Hotel Santa Lucia,4bc8f78f762beee1e0c03d38,40.82993817602906,14.24918525588676,Hotel
Zio Jack,4c7a98c4278eb7132b9b5a80,40.83118558302266,14.249315397165567,Italian Restaurant
Palazzo Reale,4c9dc92cd3c2b60c3393c4bc,40.836144,14.249441000000001,Palace
Piazza del Plebiscito,4bac9bf5f964a52006fe3ae3,40.83649855502106,14.24893675515398,Plaza
Grand Hotel Vesuvio,4bc8f791762beee1e1c03d38,40.82989190629432,14.24808958359998,Hotel
Ristorantino dell'Avvocato,511e3161e4b01379c6b55c35,40.83115158791351,14.248769286035369,Italian Restaurant
La Cantinella,4d3c1732457cb60cd0a6eca4,40.83219600769865,14.251219268172068,Italian Restaurant
Officiana Ba-bar,57828863498e09910268005a,40.830221906193856,14.248647621750875,Wine Bar
La Piazzetta,4ebedda9be7b04923c05121b,40.83146039739459,14.2508318020194,Diner
La Cantina dei Lazzari,538b7675498e34b97ad5fb25,40.830586680675246,14.248621519492765,Diner
Hotel Excelsior,4bed78356e8c20a1c9637061,40.829938217014714,14.249721231144806,Hotel
La Bersagliera,4bf5304a94af2d7f10613b72,40.8295022710081,14.248428284508718,Italian Restaurant
Pizzeria Marino,4be32d80d27a20a1c272915b,40.831067267802354,14.248768276045844,Pizza Place
Il Golfo di Napoli,54a8492a498e83d7143dc651,40.833130242191636,14.251752608862246,Pizza Place
Putipu',4ec57054f5b9b318401a8a05,40.83055145853752,14.250140463973056,Italian Restaurant
Cavoli Nostri,5677200b498e301585578a59,40.83183287303729,14.250549273033304,Vegetarian / Vegan Restaurant
Ristorante Rosolino - Il posto Accanto,500bed92e4b0c2624392f7b1,40.83064554856175,14.250399627572632,Mediterranean Restaurant
Plebiscito Cafè,4f732230e4b076a57c67ae38,40.83533343206259,14.249748689713893,Café
Ciro a Santa Lucia,52e514bf11d26559020510d7,40.832617538824536,14.249254714995056,Seafood Restaurant
La Piazzetta Via Nazario Sauro,506d765ce4b0c6aad7aa429b,40.83171782872889,14.25095808325534,Pizza Place
Attori e Spettatori,4ec9727b0e6158ba00e6760d,40.83350767784247,14.250058919570101,Seafood Restaurant
Giardini del Molosiglio,5336f27111d2a2ad52796307,40.8328124148059,14.251696215765266,Garden
Circolo Canottieri Napoli,4e763929b0fb9680338b1808,40.83354202001802,14.25178138514472,Harbor / Marina
lega navale Italiana Sez Napoli,4f6c373de4b0a6b770407786,40.83419256457659,14.251639436206979,Harbor / Marina
Rotonda di Via Nazario Sauro,55e5d8f6498e1a88c9f4d6a3,40.831659,14.251314,Harbor / Marina
Caffé Moreno,4e2809af7d8b6133618811a9,40.833734255774594,14.2514520638236,Café
Café La Nuit,4dbd39f243a1d8504ba02886,40.830821553076355,14.25034745907229,Café
Hotel Rex,4bc8f79c762beee1e9c03d38,40.8309287777701,14.249656572529931,Hotel
Green Garden,4ebfef3cd3e3700a5b964d63,40.835111494809595,14.249946223488946,Café
Rosolino,4c41f11b6c1a952101b3b96a,40.8305436,14.2502307,Italian Restaurant
Cantanapoli,4d4e78f5deabf04dc5ddc224,40.830401792810775,14.247579755877574,Italian Restaurant
Bar Tourist,4da6c1db0cb66f65870bac4c,40.83063051916574,14.24862447385145,Café
Reale Yacht club Canottieri Savoia,55394588498ed19e77d9c59f,40.82957087956826,14.248669896544223,Harbor / Marina
Snav Per Procida Molo Beverello,517a5606498eddea9f469e74,40.83696,14.254532000000001,Boat or Ferry
Castel Nuovo (Maschio Angioino),4c09f78132daef3baf8f4b50,40.838625425229424,14.251951724054873,Castle
Ristorante La Cittá D'oro,4eb295319adfb95b77cb5343,40.839918,14.254809,Chinese Restaurant
Osteria da Antonio,4e26be44d16486291ba2bb78,40.839877,14.253767000000002,Italian Restaurant
Hostel of the Sun,4b9de636f964a52002c236e3,40.840331,14.255189000000001,Hostel
Romeo Hotel Naples,4bd8a0712ecdce721fdfd0f2,40.840612446939225,14.255747725915713,Hotel
La Lazzara Trattoria e Pizzeria,598a34d0fd16bb43b1fc1efb,40.84029318928636,14.254357908006833,Trattoria/Osteria
Castel Nuovo,4d39ec60cc48224bd13e384f,40.83994698634871,14.254707897885275,Italian Restaurant
Galleria Umberto I,4bc080a274a9a593ab18d0f6,40.83849132987682,14.249455853371535,Historic Site
Casa Infante,4e0ddee552b1b27c1b80dd20,40.83864633558454,14.248482015473511,Ice Cream Shop
Teatro San Carlo,4c1345a082a3c9b61241fbf8,40.83738135530688,14.249129352420885,Opera House
Lifestyle hotel La Ciliegina,4dd95c43d4c05d509718aeb2,40.83972896200938,14.250388766212563,Hotel
De Rosa,51223ebde4b0d2f625cbbd40,40.83892657046683,14.250392651264514,Café
Ristorante Bambù,54faeb4a498e122d61186d96,40.841,14.25625,Chinese Restaurant
Bella Cina,4d320f53c75a6ea8b57d0aae,40.84025504153334,14.253378714691756,Asian Restaurant
Piazza Municipio,4c52651d99ecc9b6a318db5a,40.84019743464718,14.251730283510998,Plaza
Palazzo Reale,4c9dc92cd3c2b60c3393c4bc,40.836144,14.249441000000001,Palace
Caffè Beverello,4de33e0852b1d38d2981f901,40.8384756989788,14.2552240367706,Bar
Trattoria La Piazzetta,51792fb0e4b0b180d3041618,40.838358,14.248985999999999,Trattoria/Osteria
Trattoria del Golfo,5603b4e6498e45177ff89705,40.83899,14.250546,Trattoria/Osteria
L'Angolino,51d48006498eddc3cd44f3a6,40.84209062371982,14.25154858896032,Italian Restaurant
Antica Pizza Fritta Da Zia Esterina Sorbillo,548f3da3498e9fd86dbdf35b,40.83744051431113,14.248634744088873,Pizza Place
Poppella,57dc2c69498e727c9791b0b3,40.83927,14.249070000000001,Pastry Shop
Pizzeria Napoli in Bocca,5284f236498e7b97a89f4a07,40.838053547400094,14.250122268507958,Pizza Place
A Taverna do Re,4d9e0397c593a1cdd5f46d19,40.8398045,14.2540296,Seafood Restaurant
Bar Brasiello,4c9b470a9c66370472945ffd,40.83843381308339,14.257896678319517,Café
Cafè Opera Scaturchio,52b87b40498ee1f551a896bb,40.837272999999996,14.249460000000001,Café
Il Comandante,50e333408aca8bd41fcf37a7,40.840611663979786,14.255733299784078,Italian Restaurant
Trattoria Pizzeria Due Scugnizzi,572f2adf498e334d75a189f3,40.838985,14.250948000000001,Campanian Restaurant
Teatro Mercadante,4c24cdd1b7b8a593b90b3de8,40.839603695073755,14.25440783607368,Theater
Mercure Napoli Centro Angioino,4bd73e6b304fce725d4233ab,40.8403521479278,14.25408160445977,Hotel
Trattoria Medina,4be85f0e88ed2d7facc9cb1d,40.84051258052807,14.252238230778275,Italian Restaurant
Sole 365,565c8d00498e1d3da92ab079,40.84097410527604,14.251976324980035,Supermarket
Antica Trattoria da Peppino,53d6818c498e36ab0b305d89,40.84025776180614,14.249652165784893,Trattoria/Osteria
'O Macarò,581de4c182c0e857974c0277,40.841534,14.2511635,Campanian Restaurant
Bar del Professore,4c1486cb82a3c9b6127bfdf8,40.837115480223815,14.248651979081774,Café
SEPHORA,4df1110b1520f5e530c5295c,40.83852402374054,14.249502203147626,Cosmetics Shop
Solopizza,4d8b9acacdfbb60c21ff5707,40.84132,14.25235,Pizza Place
Piazza Trieste e Trento,4cb18473ef1b3704201d4400,40.837172866975706,14.248765554661816,Plaza
GayOdin,4cde751894c3b60cb76c65ea,40.83836482198275,14.248573373339234,Dessert Shop
Monidee Cafè,520fa4b2498ef351a228c4b4,40.83731280221338,14.248753426315472,Café
La Sfogliatella Mary,4d08f2fd9232236ac0aec053,40.83853155002829,14.248767129574723,Dessert Shop
Fratelli La Bufala,4da978a38154abafc293d1ea,40.84152963750329,14.252323775742946,Pizza Place
Il Pomodorino,4c60592ade6920a12cb99564,40.83825096861886,14.25080656680136,Italian Restaurant
Caffè Brasiliano,4d8e12791716a143519928f7,40.83855928313632,14.249232003554528,Coffee Shop
Pizza portafogli,57adba3c498ec1bb73317edf,40.838059,14.248656,Pizza Place
Hotel Art Resort Galleria Umberto I,4cb62cc586e09eb032a762e2,40.83828137675573,14.24928848336351,Hotel
Fashion Wok Buffet,531c656b498eef83417d392a,40.839627954574716,14.255114386445932,Sushi Restaurant
Nh Hotel,4c29db6997d00f47b6f941ea,40.84234173,14.25339393,Hotel
Adidas Originals Store,4fe5ef12e4b03458434f75cd,40.8374054244976,14.248562610897745,Sporting Goods Shop
Palazzo Turchini Hotel Naples,4bc887b1dc55eee14088e8ac,40.841073740871686,14.252168209639823,Hotel
Ciro a Santa Brigida,4c0fe476b93cc9b636e155e0,40.83921237756404,14.248842573905762,Pizza Place
Hotel Napolit'amo Naples,4bc8877cdc55eee11288e8ac,40.84150784504304,14.25222193731765,Hotel
Hotel Bella Capri Naples,4bc88769dc55eee10388e8ac,40.83988978140996,14.255099356283646,Hotel
Cup Cap's Coffee,50df1751e4b09f5e84b70b2e,40.83745349967035,14.249119851709493,Coffee Shop
Caffeteria F. Lli Seccia,4e5f635da8090ec21653e4a2,40.84028997147336,14.252616047731307,Café
Renaissance Naples Hotel Mediterraneo,4c31e5b2213c2d7f658a345d,40.841046190154145,14.250597953796387,Hotel
Ginza,51b22d22498ec85d22d59b07,40.840246950568854,14.253320120616467,Japanese Restaurant
Chicco d'Oro,53d7d9f1498e842548ce85a3,40.8397077303661,14.253820250025036,Café
Hotel NH Napoli Panorama,4c2cd8ea77cfe21e5cabb6f1,40.842393871729065,14.252375076817556,Hotel
Zara,4dd2a2bfd16465f3f956e68a,40.83853595665225,14.248767983207578,Clothing Store
Ciro a Medina,4c4f3a36bec4d13a3d44e761,40.84136481392501,14.252284029885914,Pizza Place
Fontana del Nettuno,4f8447ebe4b010a79c2636cd,40.84005279211764,14.2515393249673,Fountain
Bar Picnic,4dd3e38dd22dc96be8103cae,40.838345510403855,14.255046322728061,Snack Place
Galleria Del Mare,4d8b591c5ecdf04dd271d18a,40.83824181763225,14.25869162872942,Shopping Mall
McDonald's,4d9711680caaa143eaaa87b3,40.84017242662755,14.251547208518044,Fast Food Restaurant
Kiko Make Up,514c8a68e4b0ef15035043a5,40.83821859780464,14.248448461052472,Cosmetics Shop
Palazzo Reale,4c9dc92cd3c2b60c3393c4bc,40.836144,14.249441000000001,Palace
Piazza del Plebiscito,4bac9bf5f964a52006fe3ae3,40.83649855502106,14.24893675515398,Plaza
Teatro San Carlo,4c1345a082a3c9b61241fbf8,40.83738135530688,14.249129352420885,Opera House
Antichi Sapori,4fad1e1fe4b054e6d97aefe0,40.83343141988527,14.250000854637339,Italian Restaurant
Castel Nuovo (Maschio Angioino),4c09f78132daef3baf8f4b50,40.838625425229424,14.251951724054873,Castle
Ristorante da Ettore,4cdb211dfc9737041dfbcc05,40.832775676031844,14.249262285501088,Pizza Place
Gambrinus,4bd847eedc4b9521deb97888,40.836839647961995,14.248688671884064,Café
Cafè Opera Scaturchio,52b87b40498ee1f551a896bb,40.837272999999996,14.249460000000001,Café
La Cantinella,4d3c1732457cb60cd0a6eca4,40.83219600769865,14.251219268172068,Italian Restaurant
Pizzeria Napoli in Bocca,5284f236498e7b97a89f4a07,40.838053547400094,14.250122268507958,Pizza Place
Il Golfo di Napoli,54a8492a498e83d7143dc651,40.833130242191636,14.251752608862246,Pizza Place
La Piazzetta,4ebedda9be7b04923c05121b,40.83146039739459,14.2508318020194,Diner
Bar del Professore,4c1486cb82a3c9b6127bfdf8,40.837115480223815,14.248651979081774,Café
Caffè Beverello,4de33e0852b1d38d2981f901,40.8384756989788,14.2552240367706,Bar
Piazza Trieste e Trento,4cb18473ef1b3704201d4400,40.837172866975706,14.248765554661816,Plaza
Monidee Cafè,520fa4b2498ef351a228c4b4,40.83731280221338,14.248753426315472,Café
Caffè Rosati,4d8215c221c0b60cfa20e66f,40.837131998656005,14.248596234119821,Coffee Shop
Plebiscito Cafè,4f732230e4b076a57c67ae38,40.83533343206259,14.249748689713893,Café
Cavoli Nostri,5677200b498e301585578a59,40.83183287303729,14.250549273033304,Vegetarian / Vegan Restaurant
Il Pomodorino,4c60592ade6920a12cb99564,40.83825096861886,14.25080656680136,Italian Restaurant
Cup Cap's Coffee,50df1751e4b09f5e84b70b2e,40.83745349967035,14.249119851709493,Coffee Shop
Ciro a Santa Lucia,52e514bf11d26559020510d7,40.832617538824536,14.249254714995056,Seafood Restaurant
Attori e Spettatori,4ec9727b0e6158ba00e6760d,40.83350767784247,14.250058919570101,Seafood Restaurant
La Piazzetta Via Nazario Sauro,506d765ce4b0c6aad7aa429b,40.83171782872889,14.25095808325534,Pizza Place
Giardini del Molosiglio,5336f27111d2a2ad52796307,40.8328124148059,14.251696215765266,Garden
Green Garden,4ebfef3cd3e3700a5b964d63,40.835111494809595,14.249946223488946,Café
Rotonda di Via Nazario Sauro,55e5d8f6498e1a88c9f4d6a3,40.831659,14.251314,Harbor / Marina
Bar Picnic,4dd3e38dd22dc96be8103cae,40.838345510403855,14.255046322728061,Snack Place
L'Antiquario,567b03f0498e836ef543fa10,40.83301851906714,14.24227186505373,Speakeasy
Tunnel Borbonico,50b0df6fe4b047828b7acc73,40.83271978574225,14.243243276757116,Historic Site
Piazza dei Martiri,4c29ea72fe6e2d7f007c553c,40.83433333027273,14.241931628063568,Plaza
Gourmeet,54d8a12e498e258e7dca40c2,40.834759999999996,14.241183,Bistro
Gucci,4efb1bd5b8f72ebeab88f352,40.83335724605962,14.241220951080322,Boutique
Muu Muuzzarella Lounge,515439c1e4b0ac96a501d496,40.83526448380753,14.241308724985592,Diner
Palazzo Alabardieri,4bc88796dc55eee12a88e8ac,40.83479013462861,14.241711380600135,Hotel
Terrazza Calabritto,4d6eb4f96b235481bc0410e2,40.83300211222156,14.241642943684845,Italian Restaurant
Via Francesco Caracciolo,4b92fff7f964a520b72d34e3,40.831665,14.24039,Road
Enoteca Belledonne,4bd712e5637ba5931935f970,40.83517892694082,14.239378612927384,Wine Bar
Jap-one,4bdf166dc3392d7f4a229cd5,40.83348988310181,14.243870716921785,Sushi Restaurant
Rione San Pasquale,4d9652e3744f37047c72b757,40.83476057502249,14.240090940086715,Other Great Outdoors
Antichi Sapori Partenopei,54cf7990498e27d620cca9ad,40.83586114783705,14.243236308738654,Diner
Tender (Kisskissbangbang sushi&drink),4e8f53efb8f79f71de0a149f,40.834341948811776,14.242180274761633,Sushi Restaurant
Mosto - Birra&Distillati,55aa1a9a498ef4aa6fdd2b6e,40.83496889858332,14.241205936634396,Beer Bar
Pescheria Mattiucci,4f7607a8e4b0b8451d9b29ba,40.834927784328926,14.23991417856402,Fish Market
66 Fusion Bar,4c13ed6b82a3c9b63064fcf8,40.83505502350899,14.240525236778085,Bar
Antica Latteria,4dcab3fd315103976113b38d,40.835040102988465,14.241247809791824,Italian Restaurant
Crudore',4e8b63d361afcc24d9b31a5b,40.831502,14.242459,Seafood Restaurant
Ba-Bar,526d535811d2fae4ee610c8a,40.83468773195415,14.240510154337876,Café
La Feltrinelli,4c5ad7746407d13ac392b528,40.83455859618105,14.242104455437953,Bookstore
Piazza Vittoria,4ba6322ff964a520a43a39e3,40.832370543998096,14.24141380334917,Plaza
Amici Miei,4d59a9d024466ea8f5c3799f,40.835147,14.245276,Italian Restaurant
Pizza Margherita,4cfb8cd80df3236a2668faa9,40.833195195912666,14.238859811363314,Pizza Place
Tunnel Borbonico,4d7b4d0673ca5481e0e3487c,40.835590979924284,14.246238132737885,History Museum
Jazzy Bar,4d2658df8292236afbb905bb,40.8351389832753,14.240692756197829,Cocktail Bar
Birdy's Bakery,50d74f6be4b079e5d1c66406,40.83530655088276,14.238681808787613,Cupcake Shop
Leopoldo,527fb23a498e9cdc2f7aceee,40.83559738207758,14.243020559230793,Dessert Shop
Happening,50dca856e4b0e04bec7f4bd3,40.835494829176184,14.240557474630544,Cocktail Bar
Casa Infante,578fb797cd10ae4971d6f2bf,40.836174,14.245551,Ice Cream Shop
Vinarium Restaurant Enoteca,4bdf09cfc3392d7fcef99bd5,40.83432776742962,14.242301853377205,Restaurant
cantine sociali,52b35650498e5b5da8e9a0d7,40.83560495492549,14.241172900195501,Wine Bar
Chandelier Cafè,4b883de9f964a520dce931e3,40.83498379514725,14.240458110383296,Cocktail Bar
Pizzeria Mattozzi,4cc1e6e791413704926db055,40.8360928776951,14.240915745984335,Pizza Place
E. Marinella,4be44fc9910020a1de86d114,40.83305398798152,14.240827242603542,Men's Store
Chiquita Fruit Bar,52e2da7d498ef1c5e9431478,40.836098116105376,14.245419903642436,Juice Bar
Brace & Risotti di Massarè,53a48b94498ef54d028296d0,40.83094684545033,14.244349127133765,Steakhouse
S'move Light Bar,4c44b21ada2176b0d1f1627a,40.83443353286239,14.240140859259446,Cocktail Bar
Barril,505b7815e4b0ae546188a90b,40.8350239107071,14.238961576192825,Wine Bar
Stella,4e63ddca45ddda352a31f590,40.83152214392664,14.242018203516253,Pizza Place
Villa Comunale,4be2fc77660ec92846cdca3b,40.832412873852356,14.239182543185233,Park
Louis Vuitton,4d1dd625f7a9a143a2cf139f,40.83675437170841,14.240190982818605,Boutique
Rol,53a5c947498e60f10d72a8ae,40.830639978454776,14.244513779566866,Ice Cream Shop
Fantasia Gelati,518a37c1498e5bd6561689fa,40.835948820917636,14.245092293022001,Ice Cream Shop
Gran Caffè Cimmino,4bf7f8374a67c928f87124cf,40.83564601380436,14.241530470171009,Café
Giappo Sushi Bar Belledonne,4eadcdfb2c5bb67b23c8e017,40.83506,14.24015,Sushi Restaurant
12morsi,56df3100498e1e5a74642bd9,40.834728000000005,14.241457,Pub
Occhi Occhi Oh,4be5e063d4f7c9b629122620,40.834425648250324,14.240239974523439,Nightclub
Osteria Della Mattonella,500aa321e4b0546b28a1a353,40.83663004867032,14.244107659518695,Restaurant
Via Dei Mille,515f9e5ce4b00d82f870ea59,40.83655742028787,14.24012817783259,Boutique
Osteria Don Maccarone,510529f9e4b0f07417ea4a65,40.83631873014953,14.244950961080404,Mediterranean Restaurant
Nero | Sushi Japanese Restaurant,4d263388c0772c0f2ef89e88,40.83078366661661,14.244462518329456,Japanese Restaurant
Il Gelato Mennella,51d6fa18498ed55497d6c342,40.83590411441306,14.237076219978965,Ice Cream Shop
Antonio & Antonio,4be323ddd27a20a1e858915b,40.8299974175364,14.245482609297188,Italian Restaurant
El Poble,4dea095cd4c00071b817c4ec,40.8319948279761,14.242973812299926,Mediterranean Restaurant
Piazza San Pasquale,4c5a900e04f9be9af202f260,40.83403651262328,14.236400613420141,Plaza
Caffeteria Serpentone,56c87320cd10f93f4784230f,40.83576091991152,14.243241986361653,Snack Place
La Torteria,4c8d0c4b55fba0937fcb64ab,40.83532058723026,14.242196466395695,Dessert Shop
Donna Margherita,4d1b274f1683a14304ae7a51,40.835285451896475,14.241454039933867,Pizza Place
Antica Trattoria da Ettore,50d734f129a650e0f0d2f65e,40.83560068106847,14.245892014395206,Trattoria/Osteria
Muu Muzzarella Lounge,5735b5ed498ee6c6ffaf0ee4,40.830063,14.245126999999998,Campanian Restaurant
Gran Caffè La Caffettiera,4c160abd7f7f2d7f4646e368,40.83416309957929,14.241988893110655,Café
Sorbillo Lievito Madre al Mare,51b4d345498e967c2434d619,40.83156950524468,14.241749791391936,Pizza Place
La casa di Ninetta,52bc79a011d2d498d2109b03,40.83195897591431,14.242905378341675,Italian Restaurant
Via Gaetano Filangieri,4e610a3118a8ce02fc3a9f17,40.83583138558684,14.241328640111314,Road
Partenope Relais Boutique Hotel Naples,51d47526498e004fa3fd0387,40.83135515605756,14.243580716872305,Hotel
Rossopomodoro,4cfe3a3720fe37044a1864f8,40.830918682690495,14.244312590542872,Italian Restaurant
Filangieri,4cc9b9f8d147a093e0e5e8ae,40.835570000000004,14.241710000000001,Multiplex
Fresco,4f5b65e6e4b04fe10dbeed60,40.83140717601608,14.243280245241305,Pizza Place
Parthenope bar,5218e0be11d2af5328152809,40.830546834048455,14.244674029223555,Bar
Umberto,4e12f91ce4cdef074b806ebd,40.8348,14.24105,Pizza Place
CLU coffee & food,4ede55ef6d869ce1d1869c98,40.83394156262706,14.237790002813384,Mediterranean Restaurant
Metropolitan,4d08f4187b30a1cdd46aa2cc,40.83575175468057,14.243161310081966,Multiplex
Seventy,4cbb4d964352a1cd560e98f5,40.834730115876,14.240498264806785,Lounge
Marshal Clubbing,4df3d745b61cbd3ec01ccfd3,40.83324188553844,14.238382023178602,Japanese Restaurant
La Focaccia,4d7a148670de5481bcc0c499,40.83504345824935,14.240062552596578,Pizza Place
Bar Parthenope,521ccb5111d235e735d0e662,40.83055175857799,14.244860118059055,Café
R-Store Napoli Chiaia - Apple Premium Reseller,4f8c4c2de4b039b147b34bcf,40.836139547887285,14.238204345489617,Electronics Store
Caffetteria 5 Bistrot,54c75847498e52f04768f572,40.835602293941385,14.242918427174065,Bistro
Mammina Autentica Trattoria Pizzeria,51b63699498e98d986d41785,40.83033633295389,14.244835755647404,Pizza Place
Regina Margherita,4c3f6ed0da3dc9281ae0c5b9,40.83007534179738,14.245141847517129,Italian Restaurant
Chalet Giallo,4d4d5328b1fa236ae60b8d29,40.831955,14.238307,Coffee Shop
Anema e Cozze,4c5c1e357f661b8d4096471c,40.83023508434214,14.244923672700319,Pizza Place
Teatro Sannazzaro,4c0e3c957189c928401ad8b6,40.83578933447032,14.243559933607806,Theater
SugarQueen,523252f7498e70add64561f7,40.834001313952854,14.238296861738391,Cupcake Shop
Carrefour Market,4cb187d91168a093890b3423,40.835088282540696,14.237539275783314,Supermarket
Marshall sushi,50807634e4b0be59d489d0cb,40.833302243057254,14.238404732904522,Japanese Restaurant
'A Zingara,5057b341e4b0b36647ec22dd,40.833265129135434,14.238103829327553,Sandwich Place
Vanilla Cafè,4d2b82fd6e27a143d9523824,40.83075425840355,14.244531814557769,Café
Hotel Majestic Palace,4bc8f7a8762beee1fdc03d38,40.83584885560831,14.23753843926734,Hotel
Etoile,577a23cb498e9957f661df15,40.836627,14.238054,Café
James Joyce Irish Pub,4f50e1b5e4b049c0d7c02050,40.83613801703664,14.17719239402575,Gastropub
Il Cavaliere Country Club,526a88f011d2fd818f977512,40.838209,14.172965,Stables
"Stazione di Servizio ""Agnano Ovest"" - Pompa di Benzina Eni",50d5f1a3e4b0ce6f628da277,40.84012985229492,14.170835494995115,Rest Area
AGIP,4ec384ffcc213c5f1f55d967,40.840125609579026,14.170342831991698,Rest Area
Hippo Hotel,50e0e2f6e4b0c48b6559d837,40.83732,14.175695999999999,Resort
Royal Park Campetti Calcio,4db9e0c36e815ab0de450457,40.837785,14.169107,Soccer Field
Ippodromo di Agnano,51e25f44498ed57c53515cfa,40.83380470156397,14.164815754025856,Stables
Ristorante Le due Palme,523ed0fc11d21bbec9cbb93f,40.828401,14.169213000000001,Restaurant
Ippodromo,51815325498e9eddb6638827,40.833809,14.164647,Stables
Arenile Reload,4bf068b724f020a1ff0e684f,40.812811405713866,14.165841967741446,Nightclub
La Rotonda Belvedere,4c895cc86418a143f26fd6ce,40.815265659415324,14.162764119087074,Italian Restaurant
Rosticceria Cinese,4e2b2c437d8b7deda6ce0799,40.813887992817,14.166302482819221,Chinese Restaurant
Cumana Bagnoli (L7),4e32d41ccc3fda036b9b7ace,40.81532,14.166988,Light Rail Station
JFC Café (Gas Station),4e50c3dee4cdc76dc9c44eee,40.820153635231854,14.164659371376604,Coffee Shop
JFC Café (Gas Station),4e50c3dee4cdc76dc9c44eee,40.820153635231854,14.164659371376604,Coffee Shop
Bullon Gamma,5926305bb6eedb53945c83d5,40.82436,14.164579999999999,Furniture / Home Store
Metro Bagnoli Agnano Terme (L2),4cb5a19f15a79521807d3805,40.81941488534738,14.166670069167196,Metro Station
Zanichelli Editore,4ef46066a17cd725e3a15776,40.82441714405881,14.167417287826538,Bookstore
Eden,4daa32020437dccbd80077b1,40.816160432742144,14.17332179844443,Dessert Shop
Hotel villa,4bc88751dc55eee1f187e8ac,40.81583958430395,14.172075778500464,Hotel
Hotel Nuvò Napoli,4ff946c1e4b0cfb37086070b,40.81721814400108,14.17575971010868,Hotel
La Voglia Calda,4db082a743a1bea42bb7732d,40.817354540515225,14.175663306469483,Food
Cinema La Perla,4cba1f92adcd5481193421a2,40.81954778404571,14.17507790416242,Movie Theater
Rosticceria Cinese,4e2b2c437d8b7deda6ce0799,40.813887992817,14.166302482819221,Chinese Restaurant
Cumana Bagnoli (L7),4e32d41ccc3fda036b9b7ace,40.81532,14.166988,Light Rail Station
Conad,517fb379e4b02737165e725f,40.81723220000001,14.176185,Supermarket
JFC Café (Gas Station),4e50c3dee4cdc76dc9c44eee,40.820153635231854,14.164659371376604,Coffee Shop
Bullon Gamma,5926305bb6eedb53945c83d5,40.82436,14.164579999999999,Furniture / Home Store
Metro Bagnoli Agnano Terme (L2),4cb5a19f15a79521807d3805,40.81941488534738,14.166670069167196,Metro Station
Trattoria Pizzeria Ricomincio da Tre,4ba1340ff964a520bda137e3,40.83513091641277,14.161173105239868,Pizza Place
Show Bowl SRL,4dcd8dde8877851243e198bf,40.83150343225571,14.160287569060282,Bowling Alley
Showball,5422ff2a498e4f4d55aeb341,40.83152023352913,14.160406729972866,Bowling Alley
Bar Del Pino,4ea15e4702d529c1162676cf,40.83497031270319,14.161042256528852,Café
"Riserva Statale dello Stato ""Cratere degli Astroni""",502f8185e4b0543f99273f67,40.84019433993182,14.159181079647796,Trail
Trattoria Pizzeria Ricomincio da Tre,4ba1340ff964a520bda137e3,40.83513091641277,14.161173105239868,Pizza Place
Il Braciere,4dc98af0c65bdbb2ee98738f,40.839193,14.160051999999999,Restaurant
Ippodromo Agnano,4e3c2fff18a83d5b28329166,40.836667328046346,14.163039644220186,Outdoors & Recreation
Bar Del Pino,4ea15e4702d529c1162676cf,40.83497031270319,14.161042256528852,Café
Terme di Agnano,4e5ba3d8813034cf45e439a9,40.827391799999994,14.171625800000001,Spa
Montespina Park,4bc88770dc55eee10988e8ac,40.824350974758296,14.171187367633545,Hotel
Ristorante Le due Palme,523ed0fc11d21bbec9cbb93f,40.828401,14.169213000000001,Restaurant
Hotel Terme di Agnano,4bcc615aaeaaeee16ef63d6d,40.827031454896655,14.17053577288651,Hotel
Best Western San Germano,4dc2294fe4cda235454ec0d8,40.82396898889379,14.16974750267857,Hotel
Hotel Nuvò Napoli,4ff946c1e4b0cfb37086070b,40.81721814400108,14.17575971010868,Hotel
Pizzeria Da Armando,4cf6325d64e3721eebb11fc8,40.81759606530912,14.17739669422905,Italian Restaurant
La Voglia Calda,4db082a743a1bea42bb7732d,40.817354540515225,14.175663306469483,Food
Conad,517fb379e4b02737165e725f,40.81723220000001,14.176185,Supermarket
Cumana Agnano (L7),4d11a779c5556dcb11e4ca90,40.81761939240179,14.176477689595561,Light Rail Station
James Joyce Irish Pub,4f50e1b5e4b049c0d7c02050,40.83613801703664,14.17719239402575,Gastropub
Centro Sportivo Flegreo,4dd17e3dd164679b8d482f85,40.835948449363094,14.177476362697634,Soccer Field
Città della Scienza,4c3d646ea97bbe9a5ad6fbdd,40.80503897700317,14.175296956121574,Science Museum
Acciaieria Sonora,4dd688616365d68ffa7c4f03,40.8113495,14.175726999999998,Music Venue
toys center,4f526173e4b006151483ca82,40.83015513826287,14.186664286662744,Toy / Game Store
